Customer_ID,Transaction_ID,Transaction_Date,Product,Product_Category,Quantity,Unit_Price,Transaction_Amount,Payment_Method,Region
C208,T0672,10-06-2025,Smartphone,Electronics,1,506.18,506.18,UPI,East
C137,T0673,16-08-2025,Jacket,Clothing,1,85.26,85.26,UPI,West
C212,T0674,01-05-2025,Headphones,Electronics,1,43.70,43.70,UPI,North
C108,T0675,31-08-2025,Headphones,Electronics,1,55.29,55.29,Credit Card,North
C204,T0676,15-05-2025,Sneakers,Footwear,2,58.33,116.66,Debit Card,North
C200,T0677,15-08-2025,Mouse,Accessories,1,62.94,62.94,Debit Card,South
C270,T0678,16-06-2025,Headphones,Electronics,1,146.17,146.17,Cash,West
C277,T0679,24-12-2025,Mouse,Accessories,1,23.78,23.78,Debit Card,West
C223,T0680,27-06-2025,Sneakers,Footwear,1,103.38,103.38,Cash,South
C046,T0681,21-03-2025,Jeans,Clothing,1,54.73,54.73,UPI,North
C001,T0682,26-06-2025,Sneakers,Footwear,2,134.79,269.58,UPI,West
C274,T0683,02-09-2025,Laptop,Electronics,1,895.16,895.16,UPI,North
C221,T0684,08-10-2025,Mouse,Accessories,1,66.79,66.79,UPI,South
C211,T0685,27-11-2025,Sneakers,Footwear,1,74.99,74.99,Cash,West
C113,T0686,22-09-2025,Mouse,Accessories,1,55.65,55.65,UPI,East
C273,T0687,04-04-2025,Mouse,Accessories,1,70.48,70.48,Debit Card,East
C057,T0688,25-12-2025,Coffee Maker,Home,1,108.86,108.86,Cash,South
C165,T0689,12-01-2025,Laptop,Electronics,1,1181.83,1181.83,Debit Card,North
C145,T0690,05-01-2025,Mouse,Accessories,1,43.50,43.50,Debit Card,North
C078,T0691,09-06-2025,Laptop,Electronics,1,805.15,805.15,Cash,East
C238,T0692,16-03-2025,Blender,Home,2,76.33,152.66,Credit Card,East
C201,T0693,09-05-2025,Smartphone,Electronics,1,408.96,408.96,Cash,North
C063,T0694,15-08-2025,Blender,Home,1,124.83,124.83,Debit Card,North
C102,T0695,07-12-2025,Jeans,Clothing,2,35.64,71.28,Debit Card,West
C200,T0696,23-03-2025,Coffee Maker,Home,3,171.71,515.13,Credit Card,North
C130,T0697,27-01-2025,Jeans,Clothing,1,41.92,41.92,Debit Card,North
C121,T0698,22-05-2025,Coffee Maker,Home,1,51.96,51.96,Credit Card,West
C125,T0699,20-12-2025,Laptop,Electronics,3,948.65,2845.95,Cash,South
C191,T0700,18-12-2025,Smartphone,Electronics,1,599.95,599.95,UPI,North
C031,T0701,24-02-2025,Backpack,Accessories,1,93.12,93.12,Debit Card,West
C120,T0702,27-06-2025,Backpack,Accessories,4,100.97,403.88,Cash,South
C011,T0703,09-05-2025,Blender,Home,1,119.68,119.68,Credit Card,West
C225,T0704,08-04-2025,Sneakers,Footwear,1,119.70,119.70,Debit Card,East
C166,T0705,03-11-2025,Blender,Home,1,135.44,135.44,Debit Card,North
C272,T0706,05-10-2025,Headphones,Electronics,1,171.11,171.11,UPI,West
C001,T0707,10-01-2025,Coffee Maker,Home,1,145.38,145.38,UPI,South
C165,T0708,18-07-2025,Blender,Home,1,146.39,146.39,Debit Card,West
C079,T0709,14-06-2025,Jacket,Clothing,1,103.27,103.27,Credit Card,North
C268,T0710,08-03-2025,Coffee Maker,Home,1,158.58,158.58,Debit Card,North
C104,T0711,20-10-2025,Smartphone,Electronics,1,359.25,359.25,Cash,West
C270,T0712,07-07-2025,Jacket,Clothing,2,83.27,166.54,Debit Card,North
C007,T0713,10-02-2025,Keyboard,Accessories,1,113.56,113.56,Cash,North
C185,T0714,08-07-2025,Sneakers,Footwear,2,139.04,278.08,Credit Card,East
C271,T0715,09-02-2025,Laptop,Electronics,2,1100.67,2201.34,Debit Card,North
C052,T0716,09-04-2025,Blender,Home,1,82.39,82.39,Debit Card,South
C213,T0717,03-07-2025,Blender,Home,1,110.25,110.25,Cash,West
C054,T0718,16-09-2025,Headphones,Electronics,2,127.99,255.98,UPI,South
C274,T0719,11-06-2025,Jacket,Clothing,1,95.80,95.80,UPI,East
C212,T0720,08-11-2025,Coffee Maker,Home,1,144.36,144.36,Debit Card,South
C193,T0721,20-08-2025,Sneakers,Footwear,3,75.41,226.23,Cash,West
C001,T0722,09-01-2025,Blender,Home,1,71.29,71.29,Debit Card,East
C004,T0723,11-06-2025,Mouse,Accessories,4,28.96,115.84,Credit Card,East
C262,T0724,18-02-2025,Sneakers,Footwear,1,107.16,107.16,Credit Card,West
C183,T0725,26-10-2025,Headphones,Electronics,1,98.73,98.73,Debit Card,South
C132,T0726,22-04-2025,Mouse,Accessories,1,40.99,40.99,Credit Card,East
C248,T0727,26-12-2025,Headphones,Electronics,1,183.84,183.84,Credit Card,East
C020,T0728,29-01-2025,Blender,Home,2,81.97,163.94,UPI,East
C223,T0729,27-04-2025,T-Shirt,Clothing,3,19.22,57.66,Credit Card,West
C028,T0730,17-10-2025,Mouse,Accessories,1,35.76,35.76,Debit Card,East
C258,T0731,21-07-2025,Blender,Home,1,45.56,45.56,Cash,North
C114,T0732,09-03-2025,T-Shirt,Clothing,1,28.80,28.80,UPI,North
C244,T0733,15-05-2025,Jacket,Clothing,2,121.26,242.52,Credit Card,West
C257,T0734,11-03-2025,T-Shirt,Clothing,2,19.56,39.12,Cash,South
C250,T0735,12-11-2025,T-Shirt,Clothing,1,21.86,21.86,Debit Card,South
C037,T0736,22-10-2025,Mouse,Accessories,2,36.02,72.04,Credit Card,North
C212,T0737,26-06-2025,T-Shirt,Clothing,1,21.67,21.67,Credit Card,East
C087,T0738,15-08-2025,Backpack,Accessories,1,119.11,119.11,Debit Card,West
C023,T0739,13-02-2025,Keyboard,Accessories,1,63.64,63.64,Credit Card,North
C125,T0740,28-05-2025,Jacket,Clothing,3,162.94,488.82,Credit Card,East
C057,T0741,18-04-2025,Mouse,Accessories,1,16.48,16.48,Debit Card,South
C280,T0742,15-11-2025,Sneakers,Footwear,2,104.88,209.76,Debit Card,North
C193,T0743,11-05-2025,Jacket,Clothing,3,118.48,355.44,Debit Card,North
C146,T0744,28-01-2025,Keyboard,Accessories,2,85.62,171.24,Cash,North
C035,T0745,04-12-2025,T-Shirt,Clothing,1,38.20,38.20,UPI,North
C010,T0746,29-04-2025,Mouse,Accessories,2,57.21,114.42,Cash,North
C162,T0747,06-04-2025,Jeans,Clothing,2,61.89,123.78,Debit Card,West
C012,T0748,20-06-2025,Laptop,Electronics,1,917.65,917.65,Cash,West
C081,T0749,17-11-2025,Laptop,Electronics,1,811.15,811.15,UPI,South
C257,T0750,18-07-2025,Mouse,Accessories,2,55.68,111.36,Credit Card,East
C116,T0751,12-03-2025,Headphones,Electronics,1,102.86,102.86,Credit Card,West
C267,T0752,27-04-2025,Coffee Maker,Home,1,131.32,131.32,Cash,South
C079,T0753,18-06-2025,T-Shirt,Clothing,3,46.84,140.52,Cash,South
C106,T0754,14-04-2025,Coffee Maker,Home,1,120.38,120.38,Debit Card,East
C269,T0755,16-03-2025,Headphones,Electronics,1,185.44,185.44,Debit Card,East
C035,T0756,05-04-2025,Sneakers,Footwear,1,121.94,121.94,UPI,South
C016,T0757,30-07-2025,Backpack,Accessories,2,67.26,134.52,UPI,West
C141,T0758,05-04-2025,Headphones,Electronics,2,57.08,114.16,Credit Card,East
C119,T0759,03-07-2025,Jacket,Clothing,1,139.36,139.36,Credit Card,West
C069,T0760,29-11-2025,Sneakers,Footwear,2,96.88,193.76,UPI,South
C199,T0761,26-04-2025,Jeans,Clothing,1,39.83,39.83,Credit Card,West
C008,T0762,10-12-2025,Mouse,Accessories,3,29.47,88.41,Debit Card,South
C034,T0763,12-11-2025,Headphones,Electronics,3,197.70,593.10,Cash,East
C235,T0764,08-11-2025,Keyboard,Accessories,1,99.86,99.86,Cash,East
C202,T0765,02-10-2025,Jacket,Clothing,3,124.35,373.05,Credit Card,North
C232,T0766,06-05-2025,Jeans,Clothing,2,32.54,65.08,Cash,North
C199,T0767,08-04-2025,Sneakers,Footwear,2,146.26,292.52,UPI,West
C204,T0768,27-03-2025,Mouse,Accessories,2,33.58,67.16,Cash,East
C028,T0769,27-11-2025,Blender,Home,1,55.65,55.65,Cash,North
C257,T0770,23-12-2025,Smartphone,Electronics,1,651.27,651.27,Debit Card,West
C212,T0771,30-10-2025,Backpack,Accessories,1,46.10,46.10,Debit Card,West
C047,T0772,31-12-2025,Mouse,Accessories,1,57.16,57.16,Debit Card,North
C047,T0773,13-02-2025,Smartphone,Electronics,2,680.44,1360.88,Cash,South
C194,T0774,21-06-2025,Sneakers,Footwear,1,126.83,126.83,Debit Card,South
C075,T0775,07-06-2025,Headphones,Electronics,2,48.21,96.42,UPI,West
C148,T0776,14-04-2025,Coffee Maker,Home,1,166.81,166.81,Credit Card,East
C007,T0777,03-01-2025,Jeans,Clothing,1,59.92,59.92,Cash,South
C112,T0778,15-08-2025,Jacket,Clothing,1,108.99,108.99,Credit Card,North
C126,T0779,17-04-2025,Sneakers,Footwear,1,112.86,112.86,Credit Card,South
C076,T0780,17-01-2025,Laptop,Electronics,1,622.03,622.03,UPI,East
C045,T0781,24-03-2025,Laptop,Electronics,1,1196.24,1196.24,UPI,South
C234,T0782,17-02-2025,Blender,Home,1,142.46,142.46,UPI,East
C189,T0783,09-10-2025,T-Shirt,Clothing,2,41.55,83.10,Credit Card,East
C242,T0784,18-06-2025,Headphones,Electronics,1,177.51,177.51,Cash,South
C108,T0785,19-11-2025,Jacket,Clothing,1,124.28,124.28,Credit Card,West
C148,T0786,27-09-2025,T-Shirt,Clothing,1,26.08,26.08,UPI,South
C255,T0787,03-04-2025,Sneakers,Footwear,2,99.77,199.54,Debit Card,East
C100,T0788,02-03-2025,Laptop,Electronics,1,878.93,878.93,Debit Card,West
C212,T0789,23-11-2025,Laptop,Electronics,1,936.25,936.25,Debit Card,North
C104,T0790,07-06-2025,Blender,Home,1,126.92,126.92,UPI,East
C004,T0791,19-10-2025,Smartphone,Electronics,1,504.82,504.82,Credit Card,South
C100,T0792,03-09-2025,Backpack,Accessories,2,113.01,226.02,Cash,North
C070,T0793,02-10-2025,Jeans,Clothing,1,57.64,57.64,UPI,West
C212,T0794,17-10-2025,Blender,Home,1,97.32,97.32,UPI,North
C107,T0795,01-07-2025,Jacket,Clothing,1,153.94,153.94,Credit Card,South
C144,T0796,01-10-2025,Laptop,Electronics,1,825.14,825.14,Debit Card,West
C096,T0797,07-06-2025,Jacket,Clothing,1,151.70,151.70,UPI,North
C140,T0798,10-07-2025,T-Shirt,Clothing,1,45.70,45.70,Cash,East
C111,T0799,20-01-2025,Sneakers,Footwear,1,61.22,61.22,Debit Card,North
C228,T0800,14-09-2025,Sneakers,Footwear,1,98.27,98.27,Debit Card,South
C175,T0801,17-06-2025,Jeans,Clothing,2,61.42,122.84,Debit Card,North
C265,T0802,19-01-2025,Coffee Maker,Home,4,76.67,306.68,Cash,West
C268,T0803,18-12-2025,Smartphone,Electronics,1,859.40,859.40,Credit Card,East
C240,T0804,09-06-2025,Laptop,Electronics,1,1059.71,1059.71,Credit Card,East
C108,T0805,30-09-2025,Backpack,Accessories,1,55.79,55.79,UPI,West
C061,T0806,08-01-2025,Mouse,Accessories,1,32.79,32.79,Credit Card,South
C278,T0807,27-12-2025,Backpack,Accessories,1,54.39,54.39,UPI,South
C088,T0808,04-10-2025,Smartphone,Electronics,1,835.35,835.35,Cash,North
C067,T0809,24-02-2025,Laptop,Electronics,1,1005.30,1005.30,Cash,North
C045,T0810,31-10-2025,T-Shirt,Clothing,1,39.66,39.66,Cash,East
C160,T0811,10-12-2025,Backpack,Accessories,2,94.16,188.32,Credit Card,West
C068,T0812,28-08-2025,Smartphone,Electronics,2,851.81,1703.62,Credit Card,West
C159,T0813,29-08-2025,Coffee Maker,Home,1,149.64,149.64,Debit Card,South
C074,T0814,04-04-2025,Jacket,Clothing,1,97.25,97.25,UPI,East
C233,T0815,29-06-2025,Jeans,Clothing,1,58.52,58.52,Cash,West
C088,T0816,07-03-2025,Mouse,Accessories,2,54.29,108.58,Credit Card,West
C055,T0817,04-06-2025,Backpack,Accessories,1,36.38,36.38,Cash,West
C212,T0818,04-09-2025,Keyboard,Accessories,1,79.32,79.32,Cash,North
C175,T0819,11-08-2025,Keyboard,Accessories,2,83.19,166.38,UPI,South
C089,T0820,31-12-2025,Coffee Maker,Home,1,146.12,146.12,Cash,North
C238,T0821,01-04-2025,Backpack,Accessories,1,103.98,103.98,UPI,West
C036,T0822,14-07-2025,Jacket,Clothing,1,155.83,155.83,UPI,West
C032,T0823,25-10-2025,Smartphone,Electronics,1,383.35,383.35,Credit Card,South
C077,T0824,23-10-2025,Jeans,Clothing,1,53.40,53.40,Cash,South
C106,T0825,14-12-2025,Coffee Maker,Home,2,88.97,177.94,UPI,West
C177,T0826,19-09-2025,Smartphone,Electronics,1,666.89,666.89,Cash,South
C151,T0827,28-01-2025,Laptop,Electronics,1,929.33,929.33,Credit Card,East
C057,T0828,26-12-2025,Mouse,Accessories,2,30.29,60.58,Cash,East
C196,T0829,06-12-2025,T-Shirt,Clothing,1,34.08,34.08,Debit Card,West
C072,T0830,04-07-2025,Keyboard,Accessories,1,105.90,105.90,Cash,South
C148,T0831,28-11-2025,Coffee Maker,Home,1,51.51,51.51,Credit Card,South
C250,T0832,13-02-2025,Coffee Maker,Home,1,178.73,178.73,Debit Card,West
C234,T0833,03-04-2025,Blender,Home,1,86.83,86.83,Cash,West
C231,T0834,06-11-2025,T-Shirt,Clothing,1,21.50,21.50,Credit Card,West
C122,T0835,07-10-2025,Blender,Home,1,85.19,85.19,UPI,North
C020,T0836,25-10-2025,Jacket,Clothing,1,97.92,97.92,Cash,North
C073,T0837,24-05-2025,Blender,Home,2,148.19,296.38,Cash,North
C268,T0838,06-12-2025,Jacket,Clothing,1,111.42,111.42,Credit Card,East
C028,T0839,21-08-2025,Backpack,Accessories,1,30.97,30.97,Cash,East
C216,T0840,29-05-2025,Backpack,Accessories,3,101.84,305.52,Debit Card,North
C156,T0841,19-11-2025,Blender,Home,2,68.65,137.30,Cash,South
C027,T0842,16-11-2025,Coffee Maker,Home,4,155.16,620.64,Credit Card,East
C249,T0843,23-05-2025,Smartphone,Electronics,1,346.12,346.12,UPI,South
C144,T0844,27-02-2025,Mouse,Accessories,2,15.92,31.84,Debit Card,South
C229,T0845,25-12-2025,Backpack,Accessories,2,53.51,107.02,Debit Card,West
C093,T0846,13-02-2025,Sneakers,Footwear,2,84.28,168.56,Debit Card,South
C254,T0847,14-08-2025,T-Shirt,Clothing,2,23.33,46.66,Debit Card,South
C177,T0848,01-03-2025,Laptop,Electronics,1,1053.29,1053.29,Credit Card,South
C238,T0849,30-09-2025,T-Shirt,Clothing,1,31.67,31.67,Debit Card,West
C200,T0850,11-08-2025,Jeans,Clothing,1,61.83,61.83,Credit Card,East
C230,T0851,16-12-2025,T-Shirt,Clothing,1,48.66,48.66,Credit Card,North
C273,T0852,09-11-2025,Coffee Maker,Home,1,159.75,159.75,UPI,East
C139,T0853,27-10-2025,Mouse,Accessories,2,31.60,63.20,Cash,West
C124,T0854,24-09-2025,Blender,Home,1,124.75,124.75,UPI,South
C161,T0855,04-02-2025,Sneakers,Footwear,1,50.85,50.85,Credit Card,West
C051,T0856,23-04-2025,Sneakers,Footwear,1,94.59,94.59,UPI,East
C099,T0857,01-11-2025,Laptop,Electronics,1,655.16,655.16,Debit Card,North
C062,T0858,03-12-2025,Smartphone,Electronics,2,377.94,755.88,Debit Card,North
C095,T0859,08-02-2025,Mouse,Accessories,1,57.93,57.93,Cash,East
C219,T0860,15-06-2025,Blender,Home,3,124.69,374.07,UPI,South
C038,T0861,20-06-2025,Mouse,Accessories,2,39.88,79.76,Credit Card,East
C136,T0862,13-04-2025,Headphones,Electronics,1,118.68,118.68,Cash,South
C252,T0863,22-04-2025,Smartphone,Electronics,1,761.22,761.22,Credit Card,West
C133,T0864,09-05-2025,Smartphone,Electronics,1,342.25,342.25,Cash,North
C255,T0865,20-01-2025,Headphones,Electronics,1,40.14,40.14,Cash,East
C078,T0866,02-01-2025,Blender,Home,1,83.05,83.05,Cash,West
C224,T0867,05-02-2025,T-Shirt,Clothing,2,42.33,84.66,Debit Card,North
C197,T0868,18-10-2025,Blender,Home,2,93.03,186.06,UPI,East
C156,T0869,28-11-2025,T-Shirt,Clothing,1,49.90,49.90,Credit Card,East
C274,T0870,29-05-2025,Backpack,Accessories,1,71.37,71.37,Debit Card,South
C021,T0871,19-07-2025,T-Shirt,Clothing,1,25.46,25.46,Credit Card,East
C250,T0872,08-04-2025,Smartphone,Electronics,2,562.79,1125.58,Debit Card,North
C099,T0873,08-09-2025,Laptop,Electronics,2,955.77,1911.54,Cash,North
C277,T0874,19-08-2025,Coffee Maker,Home,1,119.41,119.41,Credit Card,North
C174,T0875,27-07-2025,Laptop,Electronics,1,1032.61,1032.61,Credit Card,South
C268,T0876,02-10-2025,Jeans,Clothing,3,82.21,246.63,Debit Card,South
C037,T0877,10-01-2025,Laptop,Electronics,2,893.34,1786.68,Cash,North
C125,T0878,20-11-2025,Blender,Home,1,41.58,41.58,Credit Card,East
C050,T0879,02-02-2025,Jeans,Clothing,1,80.12,80.12,Credit Card,North
C255,T0880,14-04-2025,Jacket,Clothing,2,78.67,157.34,Cash,East
C206,T0881,07-10-2025,Backpack,Accessories,1,91.57,91.57,Debit Card,East
C110,T0882,03-03-2025,Laptop,Electronics,1,801.30,801.30,UPI,South
C213,T0883,13-08-2025,Headphones,Electronics,1,128.55,128.55,Debit Card,North
C069,T0884,12-07-2025,Smartphone,Electronics,2,679.32,1358.64,Debit Card,North
C250,T0885,15-02-2025,Smartphone,Electronics,1,407.65,407.65,UPI,West
C244,T0886,19-05-2025,Blender,Home,1,55.74,55.74,Cash,West
C123,T0887,03-04-2025,Headphones,Electronics,1,46.02,46.02,Cash,North
C155,T0888,09-04-2025,Backpack,Accessories,1,80.19,80.19,Credit Card,North
C186,T0889,17-11-2025,Sneakers,Footwear,1,96.42,96.42,Debit Card,East
C028,T0890,31-08-2025,Keyboard,Accessories,1,43.43,43.43,Cash,South
C082,T0891,06-07-2025,Coffee Maker,Home,3,57.02,171.06,UPI,South
C223,T0892,21-08-2025,Mouse,Accessories,1,67.33,67.33,Credit Card,North
C027,T0893,06-09-2025,Sneakers,Footwear,1,128.55,128.55,Credit Card,North
C121,T0894,03-08-2025,Blender,Home,1,103.77,103.77,Debit Card,East
C118,T0895,31-07-2025,Smartphone,Electronics,1,358.84,358.84,Debit Card,West
C113,T0896,12-08-2025,Smartphone,Electronics,1,590.64,590.64,Debit Card,South
C233,T0897,10-04-2025,Headphones,Electronics,1,61.82,61.82,UPI,East
C104,T0898,31-01-2025,Backpack,Accessories,1,92.30,92.30,UPI,South
C057,T0899,25-06-2025,Jeans,Clothing,1,40.27,40.27,Debit Card,East
C081,T0900,23-10-2025,Coffee Maker,Home,3,167.73,503.19,Debit Card,North
C211,T0901,30-10-2025,Sneakers,Footwear,1,149.57,149.57,Cash,West
C143,T0902,07-05-2025,Laptop,Electronics,2,1041.71,2083.42,Debit Card,East
C223,T0903,18-03-2025,Jacket,Clothing,1,170.57,170.57,Credit Card,West
C023,T0904,16-09-2025,Laptop,Electronics,4,1040.09,4160.36,Credit Card,West
C272,T0905,20-02-2025,T-Shirt,Clothing,1,42.93,42.93,Cash,West
C124,T0906,28-07-2025,Smartphone,Electronics,1,307.45,307.45,Debit Card,South
C184,T0907,09-01-2025,Mouse,Accessories,1,79.93,79.93,Cash,East
C083,T0908,26-10-2025,Blender,Home,1,102.74,102.74,Credit Card,West
C238,T0909,09-07-2025,Headphones,Electronics,2,104.86,209.72,Cash,North
C037,T0910,17-01-2025,T-Shirt,Clothing,2,26.65,53.30,UPI,West
C139,T0911,17-04-2025,Blender,Home,3,99.67,299.01,Credit Card,East
C029,T0912,27-01-2025,Sneakers,Footwear,3,117.47,352.41,Credit Card,West
C188,T0913,31-03-2025,Jeans,Clothing,1,51.93,51.93,Credit Card,South
C071,T0914,02-09-2025,Backpack,Accessories,1,40.22,40.22,Debit Card,South
C165,T0915,05-08-2025,Backpack,Accessories,2,75.32,150.64,UPI,North
C033,T0916,27-09-2025,Backpack,Accessories,1,73.76,73.76,Credit Card,West
C273,T0917,20-08-2025,Coffee Maker,Home,2,166.93,333.86,UPI,North
C097,T0918,02-04-2025,Jeans,Clothing,1,53.44,53.44,UPI,North
C056,T0919,12-09-2025,Headphones,Electronics,1,151.53,151.53,Debit Card,South
C267,T0920,16-12-2025,Coffee Maker,Home,1,104.15,104.15,Debit Card,West
C178,T0921,30-05-2025,T-Shirt,Clothing,1,37.56,37.56,Debit Card,North
C012,T0922,21-06-2025,Keyboard,Accessories,2,76.77,153.54,Cash,East
C168,T0923,08-10-2025,Jeans,Clothing,1,71.81,71.81,Cash,West
C156,T0924,29-03-2025,Jacket,Clothing,1,152.62,152.62,UPI,South
C248,T0925,25-01-2025,Backpack,Accessories,3,99.28,297.84,Debit Card,East
C146,T0926,24-03-2025,Jeans,Clothing,3,67.12,201.36,UPI,South
C090,T0927,20-03-2025,Blender,Home,1,113.30,113.30,Debit Card,South
C060,T0928,14-08-2025,Laptop,Electronics,4,944.72,3778.88,UPI,East
C095,T0929,12-06-2025,Keyboard,Accessories,1,33.12,33.12,UPI,South
C191,T0930,04-06-2025,Jeans,Clothing,1,39.76,39.76,Credit Card,North
C208,T0931,13-06-2025,Jeans,Clothing,2,86.87,173.74,Debit Card,North
C280,T0932,31-08-2025,Sneakers,Footwear,1,120.55,120.55,UPI,South
C227,T0933,21-01-2025,Backpack,Accessories,1,95.85,95.85,Debit Card,North
C158,T0934,17-08-2025,Laptop,Electronics,1,1104.53,1104.53,UPI,North
C168,T0935,27-09-2025,Laptop,Electronics,1,717.09,717.09,Debit Card,East
C101,T0936,13-12-2025,Laptop,Electronics,1,1109.67,1109.67,Credit Card,West
C100,T0937,29-01-2025,Jeans,Clothing,1,66.30,66.30,UPI,West
C076,T0938,10-07-2025,Blender,Home,2,80.66,161.32,Credit Card,East
C177,T0939,15-10-2025,Backpack,Accessories,1,70.10,70.10,Credit Card,South
C228,T0940,28-05-2025,Blender,Home,4,128.41,513.64,Debit Card,West
C213,T0941,15-03-2025,Headphones,Electronics,2,135.67,271.34,Debit Card,East
C244,T0942,30-10-2025,Sneakers,Footwear,4,56.61,226.44,Cash,North
C004,T0943,31-03-2025,T-Shirt,Clothing,1,24.57,24.57,Cash,South
C103,T0944,09-09-2025,Headphones,Electronics,2,86.31,172.62,Credit Card,East
C156,T0945,14-01-2025,Jeans,Clothing,1,57.81,57.81,Credit Card,South
C135,T0946,30-08-2025,Mouse,Accessories,3,69.23,207.69,Credit Card,East
C214,T0947,06-05-2025,Headphones,Electronics,1,150.05,150.05,Credit Card,North
C142,T0948,05-07-2025,Jeans,Clothing,4,34.00,136.00,Cash,West
C133,T0949,03-03-2025,Coffee Maker,Home,1,176.65,176.65,UPI,North
C133,T0950,25-08-2025,Headphones,Electronics,1,63.38,63.38,Debit Card,East
C084,T0951,02-07-2025,Laptop,Electronics,1,851.71,851.71,Credit Card,East
C150,T0952,10-04-2025,Sneakers,Footwear,1,57.68,57.68,Debit Card,North
C086,T0953,17-12-2025,Sneakers,Footwear,1,81.62,81.62,UPI,East
C186,T0954,15-03-2025,Smartphone,Electronics,1,510.98,510.98,Credit Card,South
C266,T0955,24-06-2025,Mouse,Accessories,1,46.52,46.52,Debit Card,North
C112,T0956,14-10-2025,Headphones,Electronics,1,173.05,173.05,Credit Card,West
C236,T0957,09-01-2025,Smartphone,Electronics,1,378.74,378.74,Cash,East
C160,T0958,02-11-2025,Blender,Home,1,129.87,129.87,UPI,South
C156,T0959,07-03-2025,Laptop,Electronics,2,671.16,1342.32,Debit Card,South
C158,T0960,06-08-2025,Headphones,Electronics,1,196.98,196.98,Credit Card,North
C010,T0961,25-02-2025,Jeans,Clothing,2,32.55,65.10,Credit Card,North
C241,T0962,04-06-2025,Smartphone,Electronics,3,325.97,977.91,Credit Card,North
C064,T0963,05-04-2025,Jacket,Clothing,1,167.15,167.15,UPI,North
C047,T0964,24-10-2025,Headphones,Electronics,2,190.70,381.40,UPI,East
C083,T0965,16-09-2025,Sneakers,Footwear,2,111.30,222.60,Credit Card,North
C008,T0966,25-05-2025,Sneakers,Footwear,1,69.15,69.15,Debit Card,North
C051,T0967,01-09-2025,Keyboard,Accessories,3,106.62,319.86,UPI,South
C226,T0968,01-07-2025,Coffee Maker,Home,3,73.51,220.53,Cash,West
C110,T0969,10-06-2025,Sneakers,Footwear,1,61.28,61.28,Credit Card,West
C057,T0970,27-12-2025,Sneakers,Footwear,1,126.23,126.23,UPI,North
C043,T0971,22-08-2025,Backpack,Accessories,1,64.63,64.63,UPI,West
C116,T0972,08-08-2025,Sneakers,Footwear,1,148.50,148.50,Debit Card,North
C244,T0973,12-12-2025,Coffee Maker,Home,1,51.66,51.66,Cash,North
C203,T0974,03-03-2025,Jeans,Clothing,1,70.59,70.59,Debit Card,West
C206,T0975,28-03-2025,Blender,Home,1,51.19,51.19,Credit Card,East
C102,T0976,26-07-2025,Backpack,Accessories,1,105.96,105.96,Credit Card,South
C218,T0977,25-10-2025,Blender,Home,1,124.13,124.13,UPI,West
C183,T0978,06-09-2025,Jeans,Clothing,1,87.01,87.01,UPI,South
C233,T0979,29-04-2025,Smartphone,Electronics,1,593.60,593.60,Debit Card,North
C051,T0980,14-12-2025,Blender,Home,1,47.51,47.51,Credit Card,South
C196,T0981,15-11-2025,Jacket,Clothing,1,69.86,69.86,Credit Card,North
C267,T0982,05-12-2025,Jeans,Clothing,2,42.12,84.24,Cash,West
C259,T0983,04-10-2025,Mouse,Accessories,1,67.62,67.62,Credit Card,North
C221,T0984,12-07-2025,Smartphone,Electronics,1,488.74,488.74,Cash,West
C019,T0985,05-06-2025,Laptop,Electronics,1,995.65,995.65,Debit Card,West
C221,T0986,26-02-2025,Headphones,Electronics,1,102.25,102.25,Cash,West
C244,T0987,20-07-2025,Sneakers,Footwear,2,100.67,201.34,UPI,West
C194,T0988,26-05-2025,Jacket,Clothing,1,149.64,149.64,UPI,North
C015,T0989,28-06-2025,Jacket,Clothing,1,158.80,158.80,Credit Card,East
C195,T0990,30-07-2025,Smartphone,Electronics,1,895.17,895.17,UPI,North
C126,T0991,13-02-2025,Keyboard,Accessories,1,58.09,58.09,Credit Card,East
C059,T0992,20-01-2025,Backpack,Accessories,1,78.46,78.46,Cash,West
C264,T0993,29-10-2025,T-Shirt,Clothing,1,39.36,39.36,Credit Card,East
C194,T0994,08-09-2025,Jacket,Clothing,1,124.43,124.43,Credit Card,South
C173,T0995,23-06-2025,Jeans,Clothing,1,75.89,75.89,Debit Card,East
C187,T0996,08-02-2025,T-Shirt,Clothing,1,37.24,37.24,Debit Card,East
C136,T0997,26-04-2025,Laptop,Electronics,1,944.11,944.11,Credit Card,North
C173,T0998,01-09-2025,Mouse,Accessories,1,67.08,67.08,Cash,South
C178,T0999,03-06-2025,Smartphone,Electronics,1,481.11,481.11,Cash,East
C103,T1000,21-08-2025,T-Shirt,Clothing,1,36.87,36.87,Debit Card,North
C265,T1001,28-08-2025,Headphones,Electronics,1,74.07,74.07,UPI,West
C031,T1002,04-05-2025,Sneakers,Footwear,1,96.25,96.25,Debit Card,East
C223,T1003,02-02-2025,T-Shirt,Clothing,1,44.06,44.06,Debit Card,West
C137,T1004,04-11-2025,Mouse,Accessories,1,31.67,31.67,Debit Card,West
C123,T1005,08-06-2025,Smartphone,Electronics,1,316.62,316.62,Cash,West
C224,T1006,23-03-2025,T-Shirt,Clothing,1,16.30,16.30,UPI,South
C015,T1007,09-10-2025,Mouse,Accessories,2,33.06,66.12,Debit Card,North
C249,T1008,10-06-2025,Laptop,Electronics,1,1137.90,1137.90,UPI,North
